chr,start,end,TSS,WGS_GC_bias,bps,bps_WGS_corrected
chr1,18630952,18631112,chr1_1_00466,2.1276809439024897,160,75.1992447262961
chr1,18631295,18631474,chr1_1_00466,2.605830160952283,179,68.69212072308873
chr1,18882417,18882579,chr1_0_00468,1.9681093874218805,162,82.31249799189844
chr1,18883206,18883370,chr1_0_00468,2.476048833482358,164,66.23455797087313
chr1,18890124,18890287,chr1_0_00469,2.566064088538052,163,63.52140647152153
chr1,18890353,18890510,chr1_0_00469,1.8401935097678683,157,85.31711429620508
chr1,19288240,19288399,chr1_0_00479,2.3581976832616216,159,67.42437291350707
chr1,19312521,19312675,chr1_0_00481,1.8608082631654523,154,82.75973567423223
chr1,19312521,19312675,chr1_0_00482,1.8608082631654523,154,82.75973567423223
chr1,19312521,19312675,chr1_1_00483,1.8608082631654523,154,82.75973567423223
chr1,19607779,19607948,chr1_1_00489,1.152167634566687,169,146.68004457837282
chr1,19608748,19608917,chr1_1_00489,1.4745473047296145,59,40.0122802508657
chr1,19642791,19642948,chr1_1_00490,1.718282120416292,157,91.37032745354021
chr1,19642791,19642948,chr1_1_00491,1.718282120416292,157,91.37032745354021
chr1,19642791,19642948,chr1_1_00492,1.718282120416292,157,91.37032745354021
chr1,19644582,19644740,chr1_1_00492,1.4371396258116511,132,91.84911307796594
chr1,19644582,19644740,chr1_1_00493,1.4371396258116511,158,109.94060504786832
chr1,19644582,19644740,chr1_1_00494,1.4371396258116511,158,109.94060504786832
chr1,19646214,19646384,chr1_1_00495,2.107522746517248,170,80.66342357677074
chr1,19646214,19646384,chr1_1_00494,2.107522746517248,158,74.96953485370457
chr1,19646437,19646604,chr1_1_00495,2.530906174371205,167,65.98427144044192
chr1,19664785,19664990,chr1_1_00497,0.0,205,0.0
chr1,19665380,19665530,chr1_1_00497,2.344063000394744,150,63.99145414382623
chr1,19798387,19798550,chr1_0_00498,1.7436378960621848,163,93.4827124187411
chr1,19799118,19799278,chr1_0_00498,1.8051994408803755,160,88.63286591866536
chr1,19799118,19799278,chr1_0_00499,1.8051994408803755,160,88.63286591866536
chr1,19799726,19799887,chr1_0_00498,1.2363242307299482,161,130.22473878469782
chr1,19799726,19799887,chr1_0_00499,1.2363242307299482,161,130.22473878469782
chr1,19800841,19800997,chr1_0_00499,2.179795586173025,75,34.40689598407451
chr1,19814217,19814384,chr1_0_00500,2.22143016647083,102,45.91636574470701
chr1,19814821,19814974,chr1_0_00500,2.341426209101096,153,65.34478831973898
chr1,19814902,19815067,chr1_0_00500,2.5620774148959296,165,64.40086433012885
chr1,19815730,19815909,chr1_0_00500,1.8074378888378169,179,99.03521504415129
chr1,20070502,20070674,chr1_1_00505,2.5871303837856985,172,66.48292682810818
chr1,20119252,20119414,chr1_0_00506,2.5463992984657198,162,63.619244671332474
chr1,20119252,20119414,chr1_0_00507,2.5463992984657198,162,63.619244671332474
chr1,20140170,20140348,chr1_1_00508,2.389010112957945,153,64.04326175520603
chr1,20153071,20153223,chr1_1_00509,2.5607170049405017,10,3.905156243624957
chr1,20289968,20290154,chr1_1_00514,1.5261554542905802,186,121.87487157817776
chr1,20291333,20291493,chr1_1_00514,1.743134298775897,160,91.78868209544083
chr1,20291616,20291785,chr1_1_00514,2.4555257747749724,169,68.82436410812564
chr1,20427872,20428031,chr1_0_00515,1.9214721594990636,159,82.7490521858261
chr1,20428738,20428912,chr1_0_00515,1.7640698662064882,174,98.63554915439666
chr1,20486898,20487072,chr1_0_00516,2.2517011303055328,174,77.27490902684318
chr1,20507923,20508098,chr1_0_00517,2.249581070755532,175,77.79226197934953
chr1,20552819,20552985,chr1_1_00518,1.7942848157598656,166,92.51596989617298
chr1,20553525,20553716,chr1_1_00518,1.2061598829790168,48,39.79571918894192
chr1,20588334,20588497,chr1_1_00519,1.8140731834736736,163,89.85304533738812
chr1,20652592,20652743,chr1_0_00522,1.7984771451921795,151,83.95992153898882
chr1,20660565,20660721,chr1_0_00523,1.799869459023998,156,86.67295242877945
chr1,20718818,20718975,chr1_0_00524,2.288020034800126,157,68.61828026506552
chr1,20733665,20733815,chr1_0_00525,1.8032720251252288,38,21.072805140068137
chr1,20733672,20733841,chr1_0_00525,1.76211546738342,31,17.592490715737352
chr1,20987434,20987591,chr1_0_00530,0.9515518738366128,157,164.99363231452986
chr1,21294030,21294180,chr1_1_00537,2.469338631894848,150,60.74501004542153
chr1,21650954,21651109,chr1_0_00543,2.401112798768016,155,64.55340210569398
chr1,21811838,21812003,chr1_1_00547,1.9784734753199156,165,83.39763057643206
chr1,21812652,21812812,chr1_1_00547,2.1879176923778862,160,73.12889353991548
chr1,21812837,21813016,chr1_1_00547,1.3533151582369976,179,132.26778619193806
chr1,21938033,21938188,chr1_0_00548,1.7737813349330664,155,87.38393901627616
chr1,21938037,21938192,chr1_0_00548,1.792291944376178,155,86.4814465558227
chr1,21976365,21976519,chr1_1_00549,1.805282613796903,154,85.30520308734621
chr1,22001251,22001416,chr1_1_00550,1.8171951194440412,165,90.7992753417039
chr1,22265592,22265751,chr1_1_00556,1.8490338673404472,159,85.99085328204248
chr1,22451578,22451746,chr1_1_00557,1.9184441651158344,168,87.57096143575086
chr1,22562974,22563162,chr1_1_00558,2.1391228518649257,188,87.88649040708356
chr1,22636961,22637120,chr1_1_00560,2.405703236100513,159,66.09294014906368
chr1,22636961,22637120,chr1_1_00561,2.405703236100513,159,66.09294014906368
chr1,22637603,22637764,chr1_1_00560,2.542560254775418,25,9.83260866799329
chr1,22637603,22637764,chr1_1_00561,2.542560254775418,159,62.53539112843732
chr1,22642746,22642900,chr1_1_00562,2.561339936232813,154,60.12477993315534
chr1,22654033,22654195,chr1_1_00563,2.294079343865098,162,70.61656364816922
chr1,22862326,22862476,chr1_0_00567,1.5161219680976743,150,98.9366311921525
chr1,22862899,22863058,chr1_0_00567,2.2251005703398614,159,71.45744426990748
chr1,22972098,22972274,chr1_0_00568,1.7032983861648778,176,103.32893016841228
chr1,22972266,22972418,chr1_0_00568,1.8400458264437864,152,82.60663827800792
chr1,23016333,23016487,chr1_0_00569,1.1315430028140572,154,136.09734638190002
chr1,23044704,23044875,chr1_1_00571,1.4348143789926628,171,119.17917920508548
chr1,23217723,23217875,chr1_0_00574,2.377512717538766,152,63.93236043647855
chr1,23285655,23285814,chr1_0_00575,0.9417028189775244,159,168.84307532671286
chr1,23370792,23370971,chr1_0_00580,1.9107851878526532,44,23.027182898276152
chr1,23521370,23521537,chr1_1_00583,1.811323145012408,167,92.19779499855946
chr1,23627669,23627839,chr1_1_00586,1.8309857315346572,170,92.84616317436453
chr1,23691857,23692008,chr1_1_00587,2.51298814618383,151,60.087828201380646
chr1,23691857,23692008,chr1_1_00588,2.51298814618383,151,60.087828201380646
chr1,23692042,23692198,chr1_1_00587,2.57032776031344,156,60.692648777592666
chr1,23692042,23692198,chr1_1_00588,2.57032776031344,156,60.692648777592666
chr1,23692263,23692427,chr1_1_00587,1.7816302037157874,164,92.05052746521686
chr1,23692263,23692427,chr1_1_00588,1.7816302037157874,164,92.05052746521686
chr1,23692652,23692817,chr1_1_00587,2.0308195874102566,127,62.5363280851319
chr1,23692652,23692817,chr1_1_00588,2.0308195874102566,154,75.8314529536245
chr1,23798640,23798821,chr1_0_00593,2.6251411819158648,181,68.94867264544746
chr1,23912322,23912478,chr1_0_00599,2.083539760724716,117,56.15443592941273
chr1,24111967,24112127,chr1_0_00603,2.558377836890489,160,62.53962870256399
chr1,24113084,24113238,chr1_0_00603,2.289296490932825,51,22.277586237516537
chr1,24142248,24142445,chr1_0_00604,2.178099734664168,197,90.44581240462553
chr1,24142757,24142926,chr1_0_00604,2.534910301131593,169,66.6690256947387
chr1,24318234,24318390,chr1_1_00607,1.2598418363547972,34,26.987514637849277
chr1,24415654,24415831,chr1_0_00612,2.407592272947049,177,73.51743149737747
chr1,24415654,24415831,chr1_1_00613,2.407592272947049,177,73.51743149737747
chr1,24415654,24415831,chr1_1_00614,2.407592272947049,177,73.51743149737747
chr1,24415654,24415831,chr1_1_00615,2.407592272947049,177,73.51743149737747
chr1,24503538,24503703,chr1_1_00619,2.0308195874102566,165,81.24798530745483
chr1,24503538,24503703,chr1_1_00620,2.0308195874102566,165,81.24798530745483
chr1,24508514,24508694,chr1_1_00621,1.9371421662610304,80,41.29794983215495
chr1,24555159,24555331,chr1_0_00623,1.5463425349175626,172,111.23020683717371
chr1,24555159,24555331,chr1_1_00624,1.5463425349175626,172,111.23020683717371
chr1,24555681,24555831,chr1_0_00623,1.9663984821343876,150,76.28158858075679
chr1,24555681,24555831,chr1_1_00624,1.9663984821343876,150,76.28158858075679
chr1,24556077,24556236,chr1_0_00623,1.1655538496582063,159,136.41583359415446
chr1,24556077,24556236,chr1_1_00624,1.1655538496582063,159,136.41583359415446
chr1,24556338,24556504,chr1_0_00623,2.473715037493247,166,67.10554671172514
chr1,24556338,24556504,chr1_1_00624,2.473715037493247,166,67.10554671172514
chr1,24920042,24920214,chr1_0_00629,1.222000187315912,172,140.75284258163086
chr1,24930195,24930366,chr1_0_00630,1.5300466609371848,171,111.76129745955527
chr1,24931013,24931164,chr1_0_00630,1.852774228462476,151,81.49940650097842
chr1,24931066,24931219,chr1_0_00630,1.8040081941078348,153,84.81114470528532
chr1,24964433,24964603,chr1_0_00631,2.5967961507167256,170,65.46528496396583
chr1,24965601,24965766,chr1_0_00631,2.458963028858604,165,67.10145620879437
chr1,25431130,25431288,chr1_1_00642,1.5733176606139627,158,100.42472919190583
chr1,25431130,25431288,chr1_1_00643,1.5733176606139627,158,100.42472919190583
chr1,25543914,25544071,chr1_1_00644,1.783929697664974,157,88.00795244650104
chr1,25696175,25696342,chr1_1_00646,1.9704386833362943,167,84.75270071192475
chr1,25819693,25819860,chr1_1_00648,2.012071640411724,167,82.9990327609942
chr1,25819693,25819860,chr1_1_00649,2.012071640411724,167,82.9990327609942
chr1,25819693,25819860,chr1_1_00650,2.012071640411724,167,82.9990327609942
chr1,25819693,25819860,chr1_1_00651,2.012071640411724,33,16.401006473729392
chr1,25823535,25823704,chr1_0_00652,1.7773735740031564,169,95.0841187648376
chr1,25876327,25876480,chr1_0_00655,2.5785987273808417,153,59.334551892611294
chr1,25907736,25907905,chr1_0_00659,1.76211546738342,141,80.01745777157956
chr1,26021085,26021263,chr1_1_00661,2.389010112957945,178,74.50784700932466
chr1,26021503,26021679,chr1_1_00661,1.8011281682647011,176,97.71653294921671
chr1,26021805,26021971,chr1_1_00661,2.5624291749164976,166,64.78227832595977
chr1,26067424,26067603,chr1_0_00663,1.9696083458157905,179,90.8810121465342
chr1,26158029,26158214,chr1_1_00666,2.437488003918411,136,55.79514638897573
chr1,26159577,26159740,chr1_1_00666,2.2733415884463293,163,71.70061940027198
chr1,26159759,26159915,chr1_1_00666,2.33533208876447,156,66.79992141183368
chr1,26159848,26160032,chr1_1_00666,1.873348416594976,184,98.21984974607176
chr1,26168337,26168528,chr1_0_00667,2.695285489674556,191,70.86447826462435
chr1,26168337,26168528,chr1_0_00668,2.695285489674556,191,70.86447826462435
chr1,26169528,26169693,chr1_0_00667,1.9491842762950875,54,27.703896782217285
chr1,26169528,26169693,chr1_0_00668,1.9491842762950875,165,84.6507957234417
chr1,26169528,26169693,chr1_1_00669,1.9491842762950875,165,84.6507957234417
chr1,26177361,26177511,chr1_1_00670,2.344063000394744,150,63.99145414382623
chr1,26178410,26178560,chr1_1_00670,2.5778450680386022,81,31.421593564438005
chr1,26225454,26225621,chr1_1_00672,2.570701886849672,167,64.96280290386146
chr1,26279126,26279281,chr1_1_00675,2.052103544676724,155,75.53225099292821
chr1,26317957,26318125,chr1_1_00677,1.953874871072567,168,85.98298820833776
chr1,26317957,26318125,chr1_0_00678,1.953874871072567,168,85.98298820833776
chr1,26318613,26318772,chr1_1_00677,1.8015910201289385,159,88.2553244457338
chr1,26318613,26318772,chr1_0_00678,1.8015910201289385,159,88.2553244457338
chr1,26411807,26411959,chr1_1_00682,2.5813469918889647,10,3.873946444016134
chr1,26431435,26431617,chr1_1_00683,2.408843136363097,182,75.55494056569661
chr1,26431435,26431617,chr1_1_00684,2.408843136363097,182,75.55494056569661
chr1,26432654,26432821,chr1_1_00683,1.7391805578037984,167,96.02223256847131
chr1,26432654,26432821,chr1_1_00684,1.7391805578037984,167,96.02223256847131
chr1,26468194,26468366,chr1_0_00685,1.860335105356751,172,92.45646093799647
chr1,26530705,26530856,chr1_1_00687,2.38510197060982,56,23.47908001001818
chr1,26694521,26694672,chr1_0_00691,1.351346801999473,151,111.74037617625478
chr1,26695539,26695703,chr1_1_00692,2.090680921128913,164,78.4433427131694
chr1,26786615,26786795,chr1_1_00693,2.136180149271825,180,84.26255625554703
chr1,26786615,26786795,chr1_1_00694,2.136180149271825,180,84.26255625554703
chr1,26862290,26862459,chr1_1_00698,2.222574128832672,169,76.03795878284664
chr1,26862890,26863072,chr1_1_00698,2.601198745334795,182,69.96774096036063
chr1,26900526,26900684,chr1_0_00700,1.7719537538068109,158,89.16711266338507
chr1,26960420,26960576,chr1_0_00703,1.767869150510816,156,88.24182488558311
chr1,27321869,27322038,chr1_1_00708,2.132885920633211,169,79.23536761395438
chr1,27321869,27322038,chr1_1_00709,2.132885920633211,169,79.23536761395438
chr1,27341827,27341996,chr1_1_00711,2.325979355972989,169,72.65756661425955
chr1,27342304,27342459,chr1_1_00711,2.3125624258745,155,67.02521768310166
chr1,27342545,27342696,chr1_1_00711,1.97088517913271,151,76.61532066847633
chr1,27383735,27383901,chr1_0_00715,2.332407955783935,166,71.17108290955323
chr1,27602519,27602680,chr1_0_00718,2.4906475703307565,161,64.64182324222584
chr1,27634656,27634821,chr1_0_00722,2.2241821897795937,165,74.18457029203653
chr1,27662810,27662984,chr1_0_00723,2.6659755941110386,174,65.2669140649128
chr1,27829957,27830132,chr1_1_00727,1.6823189270117382,175,104.02308218147923
chr1,27831245,27831411,chr1_1_00727,2.5457983063845173,166,65.20547978356906
chr1,27914159,27914327,chr1_0_00731,2.591297214224213,168,64.8323932421994
chr1,27914159,27914327,chr1_0_00732,2.591297214224213,168,64.8323932421994
chr1,27935115,27935296,chr1_1_00733,2.3676381153648745,181,76.44749373875756
chr1,27935115,27935296,chr1_1_00734,2.3676381153648745,181,76.44749373875756
chr1,27959273,27959458,chr1_1_00735,2.632515962668908,185,70.2749774829257
chr1,27959391,27959542,chr1_1_00735,2.51298814618383,151,60.087828201380646
chr1,27960658,27960842,chr1_1_00735,2.427764429422183,184,75.78989039055683
chr1,28087530,28087701,chr1_0_00736,1.6439267285885066,92,55.963564798895995
chr1,28087530,28087701,chr1_0_00737,1.6439267285885066,65,39.53947512965478
chr1,28194834,28194999,chr1_0_00739,1.836544069387036,22,11.979021013823376
chr1,28194834,28194999,chr1_0_00740,1.836544069387036,102,55.53909742772656
chr1,28260461,28260659,chr1_1_00744,2.8743638115854373,57,19.83047510209225
chr1,28437268,28437435,chr1_1_00747,1.811323145012408,167,92.19779499855946
chr1,28507643,28507807,chr1_1_00750,2.014922461900864,164,81.39271019157904
chr1,28507643,28507807,chr1_1_00751,2.014922461900864,164,81.39271019157904
chr1,28508315,28508510,chr1_1_00750,1.3842663000894977,50,36.12021761764144
chr1,28508315,28508510,chr1_1_00751,1.3842663000894977,195,140.8688487088016
chr1,28517441,28517600,chr1_1_00752,1.5082401801759957,159,105.4208753286538
chr1,28519123,28519312,chr1_1_00752,2.022320054915981,103,50.931601924048174
chr1,28578848,28579020,chr1_0_00755,1.899906622737904,172,90.53076500787995
chr1,28578848,28579020,chr1_0_00756,1.899906622737904,128,67.3717320988874
chr1,28579156,28579315,chr1_0_00755,1.8490338673404472,159,85.99085328204248
chr1,28579156,28579315,chr1_0_00756,1.8490338673404472,159,85.99085328204248
chr1,28580283,28580459,chr1_0_00756,1.6811623168770229,176,104.6894747955943
chr1,28580283,28580459,chr1_0_00757,1.6811623168770229,176,104.6894747955943
chr1,28580283,28580459,chr1_0_00758,1.6811623168770229,176,104.6894747955943
chr1,28591317,28591479,chr1_1_00761,1.835973253676416,162,88.23657952293458
chr1,28648063,28648236,chr1_1_00764,2.0139428078109645,173,85.90114839856881
chr1,28648362,28648522,chr1_1_00764,1.1325896076282096,160,141.26917545628984
chr1,28668016,28668168,chr1_1_00765,1.211733048082366,152,125.44017037461208
chr1,28669692,28669862,chr1_1_00765,1.7620233950299002,92,52.21270061424969
chr1,28735830,28735994,chr1_1_00766,1.5274552612963204,164,107.36812013781439
chr1,28735830,28735994,chr1_1_00767,1.5274552612963204,55,36.007601265730436
chr1,28914679,28914831,chr1_1_00771,1.4384049004971804,152,105.67260994971697
chr1,28914679,28914831,chr1_1_00772,1.4384049004971804,152,105.67260994971697
chr1,29181752,29181920,chr1_0_00775,1.4144625817962115,168,118.77302529039582
chr1,29236721,29236886,chr1_1_00777,2.412923369799369,165,68.38178205954361
chr1,29237226,29237394,chr1_1_00777,2.566852815007948,168,65.4497986864431
chr1,30037907,30038075,chr1_0_00779,1.8222771214201712,168,92.1923444163482
chr1,30038214,30038375,chr1_0_00779,2.589464216574592,161,62.17502407234452
chr1,30038469,30038632,chr1_0_00779,2.2733415884463293,143,62.90299738796867
chr1,30723485,30723646,chr1_0_00781,2.559928953200437,161,62.892370430326565
chr1,30724194,30724360,chr1_0_00781,1.8221775827564932,166,91.09979267162537
chr1,30724357,30724519,chr1_0_00781,1.485868726169636,162,109.02712813507664
chr1,30738166,30738332,chr1_0_00782,1.758778164244871,101,57.42623035314076
chr1,30824450,30824627,chr1_1_00784,2.3303186508188825,177,75.95527759167251
chr1,30824656,30824810,chr1_1_00784,2.577912970215227,154,59.738246317579424
chr1,30908760,30908919,chr1_0_00785,0.0,159,0.0
chr1,30909706,30909881,chr1_0_00785,1.7503257888546644,52,29.708754982137638
chr1,30948074,30948236,chr1_0_00787,1.567542026164583,32,20.414125724141947
chr1,30950166,30950324,chr1_0_00787,1.7289613680989084,39,22.556894977290742
chr1,30967320,30967491,chr1_0_00788,0.977708401430231,171,174.8987732434889
chr1,30968910,30969064,chr1_0_00788,1.679536324430421,154,91.69197340952172
chr1,31239101,31239275,chr1_0_00790,2.621133047292989,174,66.38350547664906
chr1,31408899,31409085,chr1_1_00796,2.486988869273006,186,74.78923701591448
chr1,31410778,31410954,chr1_1_00797,1.993556741640544,176,88.28441966250007
chr1,31499993,31500155,chr1_1_00800,2.336895288345308,162,69.32274664078244
chr1,31577950,31578143,chr1_1_00804,2.098059635570779,193,91.98975888380512
chr1,31617728,31617895,chr1_1_00805,1.6581143527970472,167,100.71681709906817
chr1,31617932,31618097,chr1_1_00805,1.7992701395040167,165,91.70385056547627
chr1,31618292,31618455,chr1_1_00805,2.1379646756696244,163,76.24073580586514
chr1,31644695,31644857,chr1_0_00806,2.563989446633735,162,63.18278736002209
chr1,31644695,31644857,chr1_0_00807,2.563989446633735,162,63.18278736002209
chr1,31645278,31645429,chr1_0_00806,2.301970123117355,151,65.59598601371682
chr1,31645278,31645429,chr1_0_00807,2.301970123117355,151,65.59598601371682
