Gene symbol,Normalized TPM of Artery - Aorta,Normalized TPM of Breast - Mammary Tissue,Normalized TPM of Colon - Transverse,Normalized TPM of Heart - Atrial Appendage,Normalized TPM of Kidney - Cortex,Normalized TPM of Liver,Normalized TPM of Lung,Normalized TPM of Ovary,Normalized TPM of Pancreas,Normalized TPM of Placenta,Normalized TPM of Stomach,Normalized TPM of Whole Blood,Specific high expression tissue,TSS ID
SUSD5,351.0923224537038,3.991019564270154,2.886828916256159,1.4198327039627043,0.9308437647058824,0.1808108141592919,3.565180103806228,8.906852222222222,0.3682843902439024,0.119,3.335839359331474,0.0794897880794701,Artery - Aorta,chr3_0_07109
SYNPO,430.4096064814818,51.05116557734204,34.14049261083745,164.69951048951063,36.57952941176471,16.566535398230087,89.59346020761245,43.78927777777778,14.271655487804884,34.437,29.61348189415041,1.2436381192052977,Artery - Aorta,chr5_1_12111
ITGB5,437.7557407407412,105.48206971677568,48.69775862068969,50.5409324009324,46.40235294117648,32.37414159292034,85.2838062283737,42.10416666666666,12.039945121951218,42.916,35.31837325905294,4.400218145695365,Artery - Aorta,chr3_0_08156
FBLIM1,558.8215046296302,36.19031372549022,59.53458128078815,29.671631701631693,24.291435294117647,3.818900884955754,55.93901384083048,59.24622222222222,14.1106737804878,31.55,30.6033286908078,0.2650199827814566,Artery - Aorta,chr1_1_00402
FRZB,570.6663518518517,16.9394394335512,17.92478817733991,19.06483916083916,15.681517647058824,1.384716371681416,20.61654342560554,20.92939444444444,2.0984070121951226,108.124,39.0582197771588,0.1145019761589404,Artery - Aorta,chr2_0_06015
LTBP1,590.005972222222,21.35785620915031,25.92213054187191,57.89269230769232,12.79813411764706,4.652606637168144,44.25627162629753,31.00291111111111,2.2074103658536592,58.957,40.6606155988858,0.8273059867549669,Artery - Aorta,chr2_1_04474
THBS2,595.6759259259259,76.53484749455333,26.09122931034483,45.65181351981353,12.27494352941176,7.132044690265492,44.542036332179954,77.47794444444443,4.275655792682926,0.581,9.396210863509744,0.2705715072847684,Artery - Aorta,chr6_0_14625
OGN,715.7166435185185,65.08815185185182,38.51989371921183,60.582822843822825,3.126567058823529,0.8371979646017697,32.553956747404825,119.73925,1.9278454268292688,1.062,30.427775208913676,0.365570084768212,Artery - Aorta,chr9_0_18864
ITGA8,740.1945370370373,5.356911328976037,5.433074876847291,5.6305888111888125,8.080694117647056,0.461714778761062,46.303724913494776,13.47181944444444,0.4727016768292684,0.16,33.22266295264624,0.1009571099337747,Artery - Aorta,chr10_0_19995
LTBP2,763.0318750000008,53.855871459695,12.78984482758621,46.71247785547785,5.659127058823527,1.8535942477876104,153.0833217993081,84.9832777777778,5.393475914634148,15.916,14.199158774373268,1.616977218543047,Artery - Aorta,chr14_0_27446
CPE,786.6192129629628,127.95858387799574,48.153660098522174,77.45771561771559,25.3404,8.224800442477875,61.34199134948097,97.70794444444442,39.81293597560976,2.843,63.223735376044594,1.1014134966887417,Artery - Aorta,chr4_1_10486
RGS5,826.8627367708336,51.28856497821349,46.82390578817736,51.63252178321678,22.88951876470589,3.624797610619468,41.22770247404843,16.851626111111116,6.118706326219511,7.489,45.28910509749302,0.3811087874172187,Artery - Aorta,chr1_0_02904
MYH10,1046.9372222222212,29.63915468409584,14.137688916256144,32.74706993006991,24.867117647058805,9.31754867256637,150.387802768166,56.77866666666661,4.842307926829268,38.594,16.12296657381616,0.9179594569536412,Artery - Aorta,chr17_0_31412
CLU,1796.4687499999998,350.05568627451004,224.72901477832508,111.27927738927744,301.5532941176471,841.7470353982301,321.5338062283737,294.30233333333337,235.1939329268293,8.796,313.6545682451253,63.026961589404,Artery - Aorta,chr8_0_17007
GAS6,1841.148148148148,190.88244008714585,139.87605911330058,167.38044289044296,112.8891764705882,45.88668584070797,269.3094290657441,333.6777777777777,56.37027439024386,33.361999999999995,127.35754874651803,7.1443760264900575,Artery - Aorta,chr13_0_26656
MFGE8,1873.95625,219.31435729847493,89.81238916256159,117.44738927738926,42.542388235294105,5.894967699115044,140.12846020761242,242.1274444444444,12.979557926829267,10.515,95.39190250696376,10.539804238410586,Artery - Aorta,chr15_0_29214
ELN,1920.4532407407407,133.21546405228753,59.83287684729074,131.51841724941738,13.65000470588235,7.27891592920354,348.87171799307936,61.78961111111111,41.89170731707318,17.798,73.15013927576602,0.954699076821192,Artery - Aorta,chr7_1_15449
MGP,12451.377314814818,2421.005860566448,717.8919655172415,1070.204195804195,638.4551764705882,16.478951327433634,1060.859169550172,732.0141666666663,63.29833536585368,43.088,612.6661476323114,8.86533086092715,Artery - Aorta,chr12_0_24198
LINC00448,0.0008391203703703,0.011808082788671,0.0005821921182266,0.0004206759906759,0.0,0.0010188938053097,0.0008781314878892,0.0022926666666666,0.0004358231707317,0.006,0.0004396657381615,0.0004823841059602,Breast - Mammary Tissue,chr13_0_26299
PRNT,0.0049483148148148,0.0120663703703703,0.0030501403940886,0.0010837226107226,0.0035729647058823,0.0035035486725663,0.0044539982698961,0.0033643888888888,0.0018385487804878,0.003,0.0033862674094707,0.003145655629139,Breast - Mammary Tissue,chr20_0_36403
LINC01898,0.0003906018518518,0.0126904139433551,0.0012833497536945,0.0003515617715617,0.0006156470588235,0.0003879646017699,0.0006709342560553,0.0006532222222222,0.0002707621951219,0.002,0.0005116991643454,0.0002419708609271,Breast - Mammary Tissue,chr18_0_33828
LINC00347,0.0053472291666666,0.0199260130718954,0.0028547463054187,0.0038895804195804,0.0030843882352941,0.0017922831858407,0.0033083546712802,0.0043417944444444,0.001713612804878,0.003,0.0026794345403899,0.000574578807947,Breast - Mammary Tissue,chr13_1_26335
LINC01377,0.00223125,0.0202132244008714,0.0021266009852216,0.0018329836829836,0.0026809411764705,0.0034808407079646,0.0032482525951557,0.0091624444444444,0.0016448780487804,0.001,0.0017410863509749,0.0003316291390728,Breast - Mammary Tissue,chr5_1_10716
LINC01304,0.0044514351851851,0.0258404989106753,0.0026796724137931,0.0018394662004662,0.0050899529411764,0.002920314159292,0.0040719031141868,0.0047704444444444,0.0031486829268292,0.004,0.0038615208913649,0.0014413682119205,Breast - Mammary Tissue,chr2_0_04118
LINC01777,0.0018130324074074,0.0260411546840958,0.0025616995073891,0.0032775571095571,0.0070468352941176,0.0013425663716814,0.0027285155709342,0.0018273888888888,0.0009280182926829,0.002,0.001285208913649,0.0007841456953642,Breast - Mammary Tissue,chr1_1_00164
LINC01495,0.001385787037037,0.0293513725490196,0.0002967980295566,0.0001796503496503,0.0017264705882352,0.0002272566371681,0.0007231660899653,0.0003187777777777,0.0010152134146341,0.006,0.0,0.0003122251655629,Breast - Mammary Tissue,chr11_0_22014
LINC01761,0.0022493055555555,0.0314276122004357,0.0010144359605911,0.0007377692307692,0.0028195411764705,0.0004274601769911,0.0014868858131487,0.0021258333333333,0.0006928262195121,0.009,0.0009986183844011,0.0005118913907284,Breast - Mammary Tissue,chr1_1_01766
LINC01249,0.0019815277777777,0.031752156862745,0.0008000714285714,0.0006108857808857,0.0025789058823529,0.0022913893805309,0.001558910034602,0.0055438333333333,0.0014158597560975,0.02,0.0014493259052924,0.0005367139072847,Breast - Mammary Tissue,chr2_0_04120
FAM24A,0.005555949074074,0.0338917647058823,0.0058844334975369,0.0032193473193473,0.0048271764705882,0.0080485840707964,0.0062625778546712,0.0056256111111111,0.0060165243902439,0.01,0.0042670194986072,0.0032758013245033,Breast - Mammary Tissue,chr10_1_21334
SUN5,0.0075167129629629,0.0358199564270152,0.0075844187192118,0.003398585081585,0.0064704705882352,0.0069357079646017,0.0127273529411764,0.0090776666666666,0.0029646951219512,0.006,0.0065700278551532,0.008151059602649,Breast - Mammary Tissue,chr20_0_36695
OR6B2,0.0063885648148148,0.0397688671023965,0.0034029064039408,0.0042600233100233,0.0032614117647058,0.0047383628318584,0.0051956747404844,0.0068235555555555,0.0036775609756097,0.002,0.0043244289693593,0.0020361589403973,Breast - Mammary Tissue,chr2_0_06699
FAM71B,0.0081996226851851,0.0413399281045751,0.0102244137931034,0.0027755524475524,0.007698494117647,0.0062104999999999,0.0079642387543252,0.0094816111111111,0.0056244908536585,0.003,0.0080132311977715,0.0047410211920529,Breast - Mammary Tissue,chr5_0_12187
LINC00229,0.0056143981481481,0.0439540958605664,0.0067028325123152,0.0023300699300699,0.0043157647058823,0.005861238938053,0.0079713321799307,0.0056282222222222,0.0045656402439024,0.009,0.0055693314763231,0.0038353245033112,Breast - Mammary Tissue,chr22_0_38730
BOLL,0.0135257013888888,0.0454871023965141,0.0136179753694581,0.0106580372960373,0.0143101647058823,0.0111550575221238,0.0212357024221453,0.0119545555555555,0.0067873780487804,0.011,0.01062713091922,0.0049503006622516,Breast - Mammary Tissue,chr2_0_06125
KCNU1,0.0046107037037037,0.0498457690631808,0.0046084162561576,0.0068491305361305,0.0011182823529411,0.003147017699115,0.0043617076124567,0.0070146666666666,0.0039193414634146,0.005,0.0033711727019498,0.000948276821192,Breast - Mammary Tissue,chr8_1_17092
GOLGA6L2,0.0218682638888888,0.049910642701525,0.0146668793103448,0.0107170629370629,0.0155252117647058,0.014169907079646,0.0175122145328719,0.0163261111111111,0.0112353353658536,0.016,0.0142180083565459,0.0049833801324503,Breast - Mammary Tissue,chr15_0_28043
LINC01698,0.0022997916666666,0.0507277124183006,0.0036116995073891,0.0023804428904428,0.0030823529411764,0.002062610619469,0.0028348961937716,0.0032716666666666,0.0007267987804878,0.017,0.0029746796657381,0.0011343973509933,Breast - Mammary Tissue,chr1_1_03505
PATE1,0.0055787037037037,0.0538177124183006,0.002811724137931,0.0023594522144522,0.0212745882352941,0.000887610619469,0.0021617820069204,0.0050821111111111,0.0013367347560975,0.008,0.0027333426183844,0.0008071655629139,Breast - Mammary Tissue,chr11_1_23715
MS4A5,0.0108337037037037,0.0615912636165577,0.0101065738916256,0.0039131002331002,0.006548,0.0076849557522123,0.0101252249134948,0.0140890555555555,0.0056153353658536,0.0069999999999999,0.0126655710306406,0.0036834701986754,Breast - Mammary Tissue,chr11_1_22475
CCER1,0.0107217476851851,0.0625060261437908,0.0090183078817734,0.0055820909090909,0.0102971411764705,0.0122402433628318,0.010257,0.0148103888888888,0.0071348292682926,0.0069999999999999,0.0104490835654596,0.003620476821192,Breast - Mammary Tissue,chr12_0_25163
CYLC2,0.0173438657407407,0.0718970806100217,0.0102385812807881,0.0040248158508158,0.0115783529411764,0.0121650840707964,0.0096616055363321,0.0103303888888888,0.0071952164634146,0.01,0.0087039275766016,0.0034630728476821,Breast - Mammary Tissue,chr9_1_19034
BPIFA3,0.0125611574074074,0.0725948845315904,0.0112866428571428,0.0040877738927738,0.0080417647058823,0.011924610619469,0.0099431487889273,0.0169322222222222,0.0073687621951219,0.005,0.0124154791086351,0.0040295165562913,Breast - Mammary Tissue,chr20_1_36704
CCDC140,0.002164699074074,0.0754713289760349,0.0015764704433497,0.0059212634032634,0.0009594117647058,0.0008876902654867,0.0047606055363321,0.0040553333333333,0.0023213597560975,0.005,0.0011241504178272,0.0257545033112582,Breast - Mammary Tissue,chr2_1_06464
EDDM3B,0.0029132407407407,0.0820387581699346,0.0029228571428571,0.006761958041958,0.0190421176470588,0.0008638938053097,0.0083958823529411,0.0041353333333333,0.0010269512195121,0.0069999999999999,0.003627270194986,0.002579536423841,Breast - Mammary Tissue,chr14_1_26733
OR10H1,0.0109046296296296,0.0829873420479302,0.0079328325123152,0.0037817715617715,0.0060962352941176,0.0084596460176991,0.0191917474048442,0.0064697777777777,0.0044553963414634,0.002,0.0101668245125348,0.0062777483443708,Breast - Mammary Tissue,chr19_0_34566
LINC00536,0.0049668703703703,0.0857170544662309,0.001731869458128,0.0023173613053613,0.0029679999999999,0.000476017699115,0.001949785467128,0.0108790555555555,0.0005118353658536,0.018,0.0007835376044568,0.000635774834437,Breast - Mammary Tissue,chr8_0_17764
PDHA2,0.0122486342592592,0.0970804357298475,0.0126560344827586,0.0057445687645687,0.0097034117647058,0.0187792920353982,0.0112285294117647,0.0105635555555555,0.0089889024390243,0.004,0.0159009749303621,0.0050839735099337,Breast - Mammary Tissue,chr4_1_09956
SPPL2C,0.0174939675925926,0.1052687755991286,0.0143347463054187,0.0045437529137529,0.0133577176470588,0.0122496769911504,0.0139260519031141,0.0159427777777777,0.0079451524390243,0.001,0.012490417827298,0.0077769470198675,Breast - Mammary Tissue,chr17_1_32352
OR6B3,0.0092487268518518,0.1064253812636165,0.0037116009852216,0.0050570396270396,0.0004164705882352,0.0020343805309734,0.0039197577854671,0.0057561111111111,0.0014510060975609,0.002,0.0060762116991643,0.0024958675496688,Breast - Mammary Tissue,chr2_0_06700
SLC15A5,0.0092703009259259,0.1155019607843137,0.0050678793103448,0.0069052027972028,0.0045847058823529,0.0128958185840707,0.0188139325259515,0.0104300555555555,0.0018863475609756,0.024,0.0033213509749303,0.0010521655629139,Breast - Mammary Tissue,chr12_0_24215
PDCL2,0.0159199074074074,0.115738431372549,0.0153726108374384,0.009076317016317,0.0094909411764705,0.0169617256637168,0.0261545501730103,0.0125812222222222,0.008605487804878,0.015,0.0133899721448467,0.0059094966887417,Breast - Mammary Tissue,chr4_0_09601
LINC00301,0.0115732407407407,0.1159244008714597,0.0130506970443349,0.0047931608391608,0.0148705882352941,0.0137657345132743,0.0168526124567474,0.0198157222222222,0.0095381097560975,0.002,0.0330226462395543,0.0079415099337748,Breast - Mammary Tissue,chr11_1_22480
SYCP1,0.0121048402777777,0.119028331154684,0.0081082339901477,0.0055056759906759,0.0145827058823529,0.0165314513274336,0.0089069965397923,0.0127014666666666,0.0035070731707317,0.013,0.0093600473537604,0.0022290741721854,Breast - Mammary Tissue,chr1_1_02055
KIF2B,0.018570324074074,0.1240449477124182,0.0189993275862068,0.0081553379953379,0.0178831647058823,0.0175830663716814,0.0165310553633218,0.0196171111111111,0.0120583231707317,0.003,0.0165861949860724,0.0055542119205297,Breast - Mammary Tissue,chr17_1_32552
KRTAP13-4,0.0062290509259259,0.1272189106753812,0.0084690886699507,0.0379815617715617,0.0068838823529411,0.0003408407079646,0.0286851903114186,0.0017483333333333,0.0023930182926829,0.005,0.0061498050139275,0.0009803973509933,Breast - Mammary Tissue,chr21_1_37529
LINC01044,0.0110906481481481,0.1295645751633987,0.0080066502463054,0.0059020979020979,0.0003535294117647,0.0609942477876106,0.0071970934256055,0.0067488333333333,0.0017643597560975,0.005,0.0017620334261838,0.0017839205298013,Breast - Mammary Tissue,chr13_0_26614
ACTL9,0.032791574074074,0.1455774291938997,0.0273866945812807,0.0138811748251748,0.0257393176470588,0.0271499557522123,0.0414595328719722,0.0363691666666666,0.018097225609756,0.0,0.0327930640668523,0.0271832185430463,Breast - Mammary Tissue,chr19_0_34233
LINC01875,0.000474537037037,0.1531217647058823,0.0005643103448275,0.0004338228438228,0.0032827058823529,0.0014995132743362,0.0017958131487889,0.0030399999999999,0.001525975609756,0.002,0.0010798050139275,0.0002555099337748,Breast - Mammary Tissue,chr2_1_04083
LINC00895,0.0078560185185185,0.1581047930283225,0.0147402709359605,0.0043276317016317,0.0049838823529411,0.0042098230088495,0.0363283044982699,0.0117699999999999,0.0040196707317073,0.02,0.0092129247910863,0.0031023973509933,Breast - Mammary Tissue,chr22_0_38029
FTMT,0.0129001851851851,0.1625264052287582,0.0393251970443349,0.0054879953379953,0.0086894117647058,0.0141215486725663,0.0140385813148788,0.0184609999999999,0.0078442073170731,0.001,0.012329052924791,0.0048490463576158,Breast - Mammary Tissue,chr5_1_11609
GFRAL,0.0071170601851851,0.1643672331154684,0.0106798275862069,0.0047675361305361,0.0031030588235294,0.0016867699115044,0.0177216089965397,0.0039572777777777,0.0027914542682926,0.011,0.0032322562674094,0.0010606357615894,Breast - Mammary Tissue,chr6_1_13675
LCE3D,0.037442662037037,0.1711260348583878,0.0256383004926108,0.0306860606060605,0.0117550588235294,0.0633692920353982,0.0366046020761245,0.0639605555555555,0.0376906707317073,0.032,0.0347273816155989,0.0368641986754966,Breast - Mammary Tissue,chr1_0_02428
LINC02169,0.0022155787037037,0.180245925925926,0.0026539901477832,0.0026234965034965,0.0022317647058823,0.001690221238938,0.0134418339100346,0.0014065555555555,0.001047225609756,0.0289999999999999,0.0030623955431754,0.0014308874172185,Breast - Mammary Tissue,chr16_0_30403
CCDC70,0.0411998148148148,0.1820836601307189,0.0355522487684729,0.0262684382284382,0.0236685882352941,0.0411135840707964,0.0381473010380622,0.0433082777777777,0.0284064024390243,0.01,0.0389366016713091,0.078330238410596,Breast - Mammary Tissue,chr13_1_26243
CETN1,0.0275179861111111,0.1834146840958605,0.025550369458128,0.0093111421911421,0.022789294117647,0.0424915486725663,0.028857525951557,0.0320805555555555,0.0175199390243902,0.01,0.0303147910863509,0.0087536821192052,Breast - Mammary Tissue,chr18_1_33244
NLRP8,0.0040239884259259,0.1888785076252721,0.0046137019704433,0.0028992564102564,0.0030102,0.0025233761061946,0.0057935467128027,0.0181569388888888,0.0023683384146341,0.004,0.0033969498607242,0.0030802397350993,Breast - Mammary Tissue,chr19_1_36118
MMP20,0.0013812708333333,0.1914834074074074,0.0030329556650246,0.0019199463869463,0.0469073764705882,0.0048578407079646,0.0025458304498269,0.0035900555555555,0.0012178932926829,0.039,0.0016836629526462,0.000937055629139,Breast - Mammary Tissue,chr11_0_23311
LCE3A,0.0092254629629629,0.2069335076252724,0.006992881773399,0.0033124475524475,0.0022635294117647,0.0193080530973451,0.0049558823529411,0.0676422222222222,0.0059335670731707,0.001,0.0066128969359331,0.0210829668874172,Breast - Mammary Tissue,chr1_0_02431
TMCO2,0.0642474074074073,0.2130352505446624,0.0562355418719211,0.0341898834498834,0.0533489411764705,0.0583231858407079,0.1166668339100346,0.0622501666666666,0.0306940853658536,0.053,0.0742728412256267,0.0532557086092715,Breast - Mammary Tissue,chr1_1_01006
